category,location_type,context,persistent_id,id,location_subtype,month,latitude,location.street.id,street_name,longitude,outcome_status_category,outcome_status_date
anti-social-behaviour,Force,,,130067467,,2025-07,52.627798,1737705,On or near Tarragon Road,-1.144613,unknown,unknown
anti-social-behaviour,Force,,,130067435,,2025-07,52.631238,1739086,On or near Sparkenhoe Street,-1.119635,unknown,unknown
anti-social-behaviour,Force,,,130067417,,2025-07,52.630623,1739386,On or near Twycross Street,-1.113087,unknown,unknown
anti-social-behaviour,Force,,,130066292,,2025-07,52.636857,1738642,On or near St James Street,-1.128211,unknown,unknown
anti-social-behaviour,Force,,,130067378,,2025-07,52.631238,1739086,On or near Sparkenhoe Street,-1.119635,unknown,unknown
bicycle-theft,Force,,7f3b1f43ecf41265ac1347b82fbfd014a1b411275ba429c72e3abceeb38bb088,130050844,,2025-07,52.628536,1739547,On or near Biddulph Avenue,-1.109318,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,38043d79542bd4bbaa766057ee9889b5c00bcabfc83fba1542c54293e00c0ac9,130050539,,2025-07,52.626216,1737573,On or near Western Road,-1.147215,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,7527161152cc138da3b44b30118119b4dca1e987cacc750170a3e260988d2ab0,130049947,,2025-07,52.625264,1737915,On or near Sports/recreation Area,-1.140129,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,b5df087b2c34e59f2a1fe3369be6f30ba6ac54ad41198a674c4e987f388efdfe,130054105,,2025-07,52.627052,1737887,On or near Ullswater Street,-1.140875,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,9da81243e8b783a87074a79181b23e9ad8e98e65fd8edd75fece886b11fd90d4,130054818,,2025-07,52.632546,1738258,On or near Rupert Street,-1.134857,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,413b777785009cac1e48ec97b8f82a2aa496b5b5b423905d83c1958589023c39,130060846,,2025-07,52.632318,1738584,On or near York Street,-1.129483,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,4cd2423576f2b2d867f495fab99a40352adaeeefd4bcc28452f2f9d31518bf3b,130054351,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,d7a31c4fc228fd87ec51f6c9fc95c9d1dbe7ae783d5dc472f5a399a07b3aacda,130063067,,2025-07,52.635797,1738449,On or near Fox Lane,-1.131926,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,82bb2d25fcf6bb0099cf53efde50aea5347234e7dbda4f3cf0548fb7f1c4584d,130061503,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,d664909d7586d3cf85fe225c5c386963610dc87757251f0a6281643529ab43d4,130063964,,2025-07,52.634849,1738676,On or near Rutland Street,-1.127749,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,16abd6459d9b591fd7345dd22313e3364e2c7c3475a05aba00615af3a6f3144b,130053247,,2025-07,52.630999,1737834,On or near The Newarke,-1.140931,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,e1e67fdbe970f4d8715b5e6ec7af443f3af38e4b6fad4bfb87a481d7d034f29a,130052320,,2025-07,52.632901,1738395,On or near Nightclub,-1.131836,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,5a2fa901c76404c729a931f6ad1ed888580809be4bf9cff40423167f34d19181,130057565,,2025-07,52.629734,1738975,On or near Brookhouse Avenue,-1.121660,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,fa43b4e2a288e11393f136090254994b094f17bd74bfc8e088027e30ae1824d6,130054161,,2025-07,52.634995,1737585,On or near Richard Iii Road,-1.144030,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,4ee8ea4b0c3b5cf5d2f75dbd4a177697f9459b3adeaefb0347d055fc0739cb55,130055931,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,1505f78f7595aed0fa1614254bf772389b4060071190668ec1e6221a26d9cdba,130065178,,2025-07,52.631624,1738751,On or near Station Street,-1.125641,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,a31581256282825fc2ba500f20aed1cfc049a22ec745de5ad1bf47a5735a3dd5,130058526,,2025-07,52.633502,1738435,On or near Bishop Street,-1.131662,Under investigation,2025-07
bicycle-theft,Force,,6613a137a2b21a250ade7879821a561a61ed2b2f26332fe6cc493870d16a2f3d,130058941,,2025-07,52.637843,1738541,On or near Shopping Area,-1.130275,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,71412d48218cc474083d12b6a98e742bcd68c7fde8b58144a5ecdcd59cb1eda3,130052660,,2025-07,52.637756,1738805,On or near Clyde Street,-1.125755,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,e37ad56734c055be00b3bc26847a5b054560442558a632e5629a6a26bfe1247b,130054767,,2025-07,52.635182,1737576,On or near Rivers Street,-1.147646,Unable to prosecute suspect,2025-07
bicycle-theft,Force,,639d17aa223f4be4d40d4761c64738eee8d6b5d0071728350b544225e02110a9,130062600,,2025-07,52.634409,1738338,On or near Shopping Area,-1.133652,Unable to prosecute suspect,2025-07
bicycle-theft,Force,,f89125ec12ebcd51e7427e3bd3b8430e421b9f8450865c3e58025e8d54b728d9,130064494,,2025-07,52.628542,1739089,On or near Gotham Street,-1.119837,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,eddc66d50dc325bc3103957aaec21ff870c901c885f980bfa9d3e5c52d7163b4,130063599,,2025-07,52.626137,1737324,On or near Upperton Road,-1.151235,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,75028ba33a1b6d81682971c7d3c6edc715aae8e1f1cce332e11bbc1427e41e33,130065320,,2025-07,52.632805,1738842,On or near Campbell Street,-1.124819,Under investigation,2025-07
bicycle-theft,Force,,c707adff88d8ab2a264b0efdf7236d6cfadd379a9513c9b005a784773f9b85f4,130064548,,2025-07,52.632052,1737636,On or near Supermarket,-1.146096,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,5b29649021d0d9104cf45eb0fcc245ccfdb01c845605974343de918f7a86eaf7,130064862,,2025-07,52.625264,1737915,On or near Sports/recreation Area,-1.140129,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,61b2bd0c2a77d2f3260e152a685b212e77ef63ac966ac35ff3eba172d7a89707,130055256,,2025-07,52.632952,1737912,On or near Southgates,-1.138765,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,254090a1d2d5dbf7fb149c3c373735469a70b5fdfa77fe102e79c5842123fa60,130052521,,2025-07,52.637556,1738177,On or near St Peters Lane,-1.135305,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,fff42450796f360f415abdec6310210d16c4316ba3ed1264a20f62f3879c0648,130060533,,2025-07,52.637530,1739166,On or near Upper Charnwood Street,-1.115933,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,474a73e08250823f8f5625129336b225fede4927feedb03665c4a11294d18d75,130061699,,2025-07,52.631238,1739086,On or near Sparkenhoe Street,-1.119635,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,925b392219e75c14559c193dcd82ef271c9a2460fabbe2bf97f311a1ce97dc22,130064799,,2025-07,52.633318,1738276,On or near Nightclub,-1.134798,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,a3c868e2928f8ed6fad0efc87aad43c4cc92200fe21f91f40f14fa72653d0f6d,130057586,,2025-07,52.631013,1738526,On or near Park Street,-1.130544,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,8dc8a229b4e383bca47b222e19f9aac269071f9666b3b2c1eb79fb4c63708758,130057553,,2025-07,52.635555,1738528,On or near Yeoman Lane,-1.129626,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,cf604c84df3a2351f4892d1cd8db00ffb92e869105bc524e340d2dca96411397,130061580,,2025-07,52.632987,1738694,On or near Northampton Square,-1.127549,Unable to prosecute suspect,2025-08
bicycle-theft,Force,,aba05144c0e40f55df38168013530b8b28baf85c6591b399e162a67c465f9c0c,130057472,,2025-07,52.627212,1737850,On or near Rydal Street,-1.141877,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,69f53a5dd2bea8fb47172710b129ec3ab2eb626450f8c3a455a0012c3f184be3,130065864,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,c3470f3a510c3e7c28524cebbcea3593593249915478457eb3e55333f45f7310,130060321,,2025-07,52.626137,1737324,On or near Upperton Road,-1.151235,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,255a0b6559562f025bd9b73f7008256ed5efa5eaea1f76a3904c5abdfbe84410,130061298,,2025-07,52.634136,1738239,On or near Hotel Street,-1.134752,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,165e9d26705e95b9fadfd705b24ce207de337abcf4eead973e86ec1c8afee4f4,130065880,,2025-07,52.632901,1738395,On or near Nightclub,-1.131836,Unable to prosecute suspect,2025-08
bicycle-theft,Force,,a6cbf6e40680a26f2f35dcd146cc03271fd65393763529a9809fb21126e62723,130065007,,2025-07,52.631131,1737644,On or near Earl Howe Terrace,-1.145568,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,dae3f41af3fe97e021990712e6974e7a31cad4ce194de2e122a1b0541cd11b03,130052107,,2025-07,52.638752,1738958,On or near Brunswick Street,-1.121908,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,06a43db42a6fbb4a60f0cc873daeadbe636d12ef229787dac9c7b905bb93218f,130061474,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-08
bicycle-theft,Force,,78be3b218dabfed8f603947cbbfe21809293fb91313f301bbfc677140c0b2e61,130056619,,2025-07,52.629294,1738026,On or near Further/higher Educational Building,-1.137684,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,5311292f1c2a264d1a0aea9c5edf149e0297c059851e0a22d3bd8c9ee61c1ac9,130061955,,2025-07,52.637556,1738177,On or near St Peters Lane,-1.135305,Under investigation,2025-07
bicycle-theft,Force,,6b10bcb6b8c90f4f52b8413e07824f2da8ee1809a8de1d2f87ce46ab8a044d58,130052458,,2025-07,52.632534,1738358,On or near Market Street,-1.133232,Awaiting court outcome,2025-07
bicycle-theft,Force,,1b94220eca81d5fc79f2dc4143a6165c0f41ac1e6ce17cadd857dcdc8468c8c8,130060567,,2025-07,52.625264,1737915,On or near Sports/recreation Area,-1.140129,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,2262e28c785f5b0b7d6a2a9040e2aa5804e552ecf89433ff2964be94adf7e60b,130054211,,2025-07,52.634995,1737585,On or near Richard Iii Road,-1.144030,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,2e4ba76620c9d16a546725854f8bf4ac0e1a921a78a67b72f89e0d49e41d95f8,130060812,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Investigation complete; no suspect identified,2025-07
bicycle-theft,Force,,0dab198ffeda8943263d20a0eb02aa3ff3e02f4a3657959f754cec1d5820bf9c,130058658,,2025-07,52.625906,1739595,On or near Linton Street,-1.108765,Under investigation,2025-07
bicycle-theft,Force,,ca98b52c6151fb5dd9609177f57485e0e822e0cf95eb0b644a6a94b6d5f42d2a,130058982,,2025-07,52.634403,1738054,On or near Conference/exhibition Centre,-1.138027,Under investigation,2025-07
burglary,Force,,49f14d68c2129c306f625db56611ea17b28bd665dc0e69da71a13d94eea5b351,130057720,,2025-07,52.630004,1738814,On or near Regent Street,-1.125348,Investigation complete; no suspect identified,2025-08
burglary,Force,,2841f902ff9f4d84bfde60b3a995079a2ea0b34376f3d49d9c5ce3dc741d9caf,130057663,,2025-07,52.632743,1737208,On or near Stretton Road,-1.153471,Investigation complete; no suspect identified,2025-08
burglary,Force,,b7c74cc76915cc4bd0d7b33b49f9f2a9d36a117f70276af3374c328105452bb2,130057087,,2025-07,52.631154,1738689,On or near Parking Area,-1.127689,Under investigation,2025-07
burglary,Force,,f239e7de38e06d235ccbdcab85827f6953f0f6c2893d1e371b0d2911b55ada57,130056986,,2025-07,52.632071,1738551,On or near Chatham Street,-1.130183,Under investigation,2025-07
burglary,Force,,ba9fb0932705329e6f9cfecc535d058227524bbfd9900cfec7b2d63d98de72f1,130056966,,2025-07,52.635399,1738303,On or near Shopping Area,-1.134107,Unable to prosecute suspect,2025-08
burglary,Force,,ab0e70860373dd175fd041a5c8ce46cf20bb8c9253946cfab0800556b236ef6c,130056491,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Unable to prosecute suspect,2025-08
burglary,Force,,7dc61e48aa89ade489645b49af19dde10ab72f5de6f3de39dfbd37c833e95756,130056339,,2025-07,52.624788,1737410,On or near Noel Street,-1.149857,Investigation complete; no suspect identified,2025-08
burglary,Force,,799e92c35e3be6f214c42473511ea43d84edbc37e9eaa6444a4396af71fba58e,130056120,,2025-07,52.634503,1737385,On or near Kate Street,-1.149403,Under investigation,2025-07
burglary,Force,,763852921cd992c4c906d3a375f72dd76e56579d3cea07e714504855ec2be0bf,130056073,,2025-07,52.628748,1737764,On or near Western Boulevard,-1.143043,Investigation complete; no suspect identified,2025-07
burglary,Force,,82151b8b6d6ea9726ae965eaeaa4d1bd52998d8db467a8d604bf9ae49bd00aea,130055492,,2025-07,52.630574,1738432,On or near King Street,-1.131985,Investigation complete; no suspect identified,2025-08
burglary,Force,,f3fd0db169ce46efd06028be733bf797f47e51cd832cb678ef340188677b9692,130064049,,2025-07,52.631013,1738526,On or near Park Street,-1.130544,Investigation complete; no suspect identified,2025-07
burglary,Force,,dad64704c4ac3623b6ef459a7f76204424c84c01e7b9a25391d9a3b7dcbac0d4,130060198,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
burglary,Force,,3e8a3cb1a1bebbcefc271ad41fce77d248433e3f8a91a682a8be5e655aad9ee8,130063556,,2025-07,52.630202,1737556,On or near Ruding Road,-1.147639,Under investigation,2025-07
burglary,Force,,cae24bd685eb3c1e0811b571d142273a166dee2dc3ba7381897cfe0b482a2806,130059935,,2025-07,52.624407,1737648,On or near Hattersley Way,-1.145684,Awaiting court outcome,2025-07
burglary,Force,,22d5c1aeffc78e704f591fff4f0b18d492f01edaeff7e1082e16af5195ea1601,130064902,,2025-07,52.633318,1738276,On or near Nightclub,-1.134798,Investigation complete; no suspect identified,2025-07
burglary,Force,,61684275e4b4e452d9c3421336f44f486e982ce95669cba16017b430f4e04077,130059587,,2025-07,52.619036,1739145,On or near Orlando Road,-1.116866,Investigation complete; no suspect identified,2025-07
burglary,Force,,e5d6ccc28a94819d76a611c5fbdf2af132d172e35a38af92643ecc340727d905,130059565,,2025-07,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2025-07
burglary,Force,,1c2d37ddddca777c15dbe4941a2945f23a99e03a4702abc002d6b9d9988431a4,130059198,,2025-07,52.640002,1738750,On or near Lethbridge Close,-1.125518,Unable to prosecute suspect,2025-07
burglary,Force,,c8c856f74f7e73f42ad440e966ffbcfe58921df393cdeeefbf52cd2e5e0ddbec,130054909,,2025-07,52.632795,1738185,On or near Millstone Lane,-1.135798,Unable to prosecute suspect,2025-08
burglary,Force,,0b5bcfe8ff4852fbec74cec695d727893a455b764568b5ff34bf5079d67c840e,130049819,,2025-07,52.634991,1738162,On or near Loseby Lane,-1.136050,Investigation complete; no suspect identified,2025-07
burglary,Force,,7fa9d4f9553201b5d2e9dd75fe237e8c456a6d0dd9afae4812ba11618f8dee0f,130057545,,2025-07,52.633294,1737339,On or near Norfolk Street,-1.151362,Investigation complete; no suspect identified,2025-07
burglary,Force,,1c2248f8d1d778562e01954cce6fc07cd2eb876eb6bdd00610a1e0cd0a7b8787,130056818,,2025-07,52.631154,1738689,On or near Parking Area,-1.127689,Investigation complete; no suspect identified,2025-07
burglary,Force,,b969272a9ace2fd5ca425618759c63343a9808acad42aa22fe02ec57ffc756d7,130054413,,2025-07,52.619036,1739145,On or near Orlando Road,-1.116866,Investigation complete; no suspect identified,2025-08
burglary,Force,,9169cff41be8307df7b87885afefaa1f4af6971c791707be10ac974469ae2e39,130065115,,2025-07,52.632318,1738584,On or near York Street,-1.129483,Under investigation,2025-07
burglary,Force,,0eabb1abeead0e03d98cc0dd31632c89e0cf2511506518892205710486dea5c4,130054867,,2025-07,52.616227,1737842,On or near Pentland Close,-1.139610,Under investigation,2025-07
burglary,Force,,f4113a9271fc85ea5b84e547a13d9e8df6c094b518b72ee038cd05bec67479c5,130054901,,2025-07,52.631013,1738526,On or near Park Street,-1.130544,Investigation complete; no suspect identified,2025-07
burglary,Force,,c570d8494b5fd37f979f47dd7b07d0085ca79794746cc9180f39ce10802f58e5,130054499,,2025-07,52.630574,1738432,On or near King Street,-1.131985,Under investigation,2025-07
burglary,Force,,c3bb4648e0f4fa061992aba1fd3d2e5977220951a908e4d48a1a0fa43ecaf7b9,130054527,,2025-07,52.634991,1738162,On or near Loseby Lane,-1.136050,Under investigation,2025-07
